2026/02/09,20:08:40,0.00,29.30,55.00
2026/02/09,20:21:39,0.12,29.30,54.00
2026/02/09,20:21:44,0.12,29.30,54.00
2026/02/09,20:21:49,0.12,29.30,54.00
2026/02/09,20:21:54,0.12,29.30,54.00
2026/02/09,20:21:59,0.15,29.30,54.00
2026/02/09,20:22:04,0.13,29.30,54.00
2026/02/09,20:22:09,0.12,29.30,54.00
2026/02/09,20:22:14,0.12,29.30,54.00
2026/02/09,20:22:19,0.12,29.30,54.00
2026/02/09,20:22:24,0.12,29.30,54.00
2026/02/09,20:22:29,0.11,29.30,54.00
2026/02/09,20:22:34,0.11,29.30,54.00
2026/02/09,20:22:39,0.11,29.30,54.00
2026/02/09,20:22:44,0.11,29.30,54.00
2026/02/09,20:22:49,0.11,29.30,54.00
2026/02/09,20:22:54,0.11,29.30,54.00
2026/02/09,20:22:59,0.11,29.30,54.00
2026/02/09,20:23:04,0.11,29.30,54.00
2026/02/09,20:23:09,0.11,29.30,54.00
2026/02/09,20:23:14,0.11,29.30,54.00
2026/02/09,20:23:19,0.11,29.30,54.00
2026/02/09,20:23:24,0.11,29.30,54.00
2026/02/09,20:23:29,0.11,29.30,54
2026/02/09,20:23:34,0.11,29.30,54.00
2026/02/09,20:23:39,0.11,29.30,54.00
2026/02/09,20:23:44,0.11,29.30,54.00
2026/02/09,20:23:49,0.11,29.30,54.00
2026/02/09,20:23:54,0.11,29.30,54.00
2026/02/09,20:24:00,0.11,29.30,54.00
2026/02/09,20:24:05,0.11,29.30,54.00
2026/02/09,20:24:10,0.11,29.30,54.00
2026/02/09,20:24:15,0.11,29.30,54.00
2026/02/09,20:24:20,0.11,29.30,54.00
2026/02/09,20:24:25,0.11,29.30,54.00
2026/02/09,20:24:30,0.11,29.30,54.00
2026/02/09,20:24:35,0.11,29.30,54.00
2026/02/09,20:24:51,0.11,29.30,54.00
2026/02/09,20:24:55,0.11,29.30,54.00
2026/02/09,20:25:01,0.10,29.30,54.00
2026/02/09,20:25:06,0.11,29.30,54.00
2026/02/09,20:25:11,0.11,29.30,54.00
2026/02/09,20:25:16,0.11,29.30,54.00
2026/02/09,20:25:21,0.17,29.30,54.00
2026/02/09,20:25:26,0.11,29.30,54.00
2026/02/09,20:25:31,0.11,29.30,55.00
2026/02/09,20:25:36,0.11,29.30,55.00
2026/02/09,20:25:41,0.10,29.30,55.00
2026/02/09,20:25:46,0.11,29.30,54.00
2026/02/09,20:25:51,0.11,29.30,54.00
2026/02/09,20:25:56,0.10,29.30,54.00
2026/02/09,20:26:01,0.11,29.30,54.00
2026/02/09,20:26:06,0.10,29.30,54.00
2026/02/09,20:26:11,0.10,29.30,54.00
2026/02/09,20:26:16,0.10,29.30,54.00
2026/02/09,20:26:21,0.10,29.30,54.00
2026/02/09,20:26:26,0.10,29.30,54.00
2026/02/09,20:26:31,0.10,29.30,54.00
2026/02/09,20:26:36,0.10,29.30,54.00
