2026/02/02,00:00:00,20.2,78,42
2026/02/02,00:15:00,20.0,79,43
2026/02/02,00:30:00,19.8,80,44
2026/02/02,00:45:00,19.6,81,45
2026/02/02,01:00:00,19.4,82,46
2026/02/02,01:15:00,19.2,83,46
2026/02/02,01:30:00,19.0,84,47
2026/02/02,01:45:00,18.8,85,48
2026/02/02,02:00:00,18.6,86,49
2026/02/02,02:15:00,18.4,87,50
2026/02/02,02:30:00,18.2,88,51
2026/02/02,02:45:00,18.0,89,52
2026/02/02,03:00:00,17.9,90,53
2026/02/02,03:15:00,17.8,91,54
2026/02/02,03:30:00,17.7,91,55
2026/02/02,03:45:00,17.6,92,55
2026/02/02,04:00:00,17.5,92,56
2026/02/02,04:15:00,17.4,93,57
2026/02/02,04:30:00,17.3,93,57
2026/02/02,04:45:00,17.2,94,58
2026/02/02,05:00:00,17.1,94,59
2026/02/02,05:15:00,17.0,95,59
2026/02/02,05:30:00,17.0,95,60
2026/02/02,05:45:00,17.0,95,60
2026/02/02,06:00:00,17.1,94,61
2026/02/02,06:15:00,17.2,93,62
2026/02/02,06:30:00,17.5,91,63
2026/02/02,06:45:00,17.8,89,64
2026/02/02,07:00:00,18.2,86,65
2026/02/02,07:15:00,18.7,83,66
2026/02/02,07:30:00,19.3,80,67
2026/02/02,07:45:00,20.0,76,68
2026/02/02,08:00:00,20.8,72,68
2026/02/02,08:15:00,21.6,68,67
2026/02/02,08:30:00,22.4,64,66
2026/02/02,08:45:00,23.2,60,64
2026/02/02,09:00:00,24.0,57,62
2026/02/02,09:15:00,24.8,54,59
2026/02/02,09:30:00,25.6,51,56
2026/02/02,09:45:00,26.4,49,53
2026/02/02,10:00:00,27.0,46,50
2026/02/02,10:15:00,27.6,44,47
2026/02/02,10:30:00,28.2,42,45
2026/02/02,10:45:00,28.7,40,43
2026/02/02,11:00:00,29.2,38,41
2026/02/02,11:15:00,29.6,37,39
2026/02/02,11:30:00,30.0,36,38
2026/02/02,11:45:00,30.4,35,37
2026/02/02,12:00:00,30.7,34,36
2026/02/02,12:15:00,31.0,33,35
2026/02/02,12:30:00,31.3,33,35
2026/02/02,12:45:00,31.5,32,34
2026/02/02,13:00:00,31.7,32,34
2026/02/02,13:15:00,31.9,31,33
2026/02/02,13:30:00,32.0,31,33
2026/02/02,13:45:00,32.1,31,33
2026/02/02,14:00:00,32.2,30,32
2026/02/02,14:15:00,32.3,30,32
2026/02/02,14:30:00,32.3,30,32
2026/02/02,14:45:00,32.2,30,32
2026/02/02,15:00:00,32.1,30,32
2026/02/02,15:15:00,32.0,31,32
2026/02/02,15:30:00,31.8,31,32
2026/02/02,15:45:00,31.6,32,33
2026/02/02,16:00:00,31.3,33,33
2026/02/02,16:15:00,31.0,34,34
2026/02/02,16:30:00,30.6,36,34
2026/02/02,16:45:00,30.2,38,35
2026/02/02,17:00:00,29.7,40,36
2026/02/02,17:15:00,29.2,43,37
2026/02/02,17:30:00,28.6,46,38
2026/02/02,17:45:00,28.0,49,39
2026/02/02,18:00:00,27.4,52,40
2026/02/02,18:15:00,26.8,55,42
2026/02/02,18:30:00,26.2,58,43
2026/02/02,18:45:00,25.6,61,45
2026/02/02,19:00:00,25.0,64,46
2026/02/02,19:15:00,24.5,66,47
2026/02/02,19:30:00,24.0,68,48
2026/02/02,19:45:00,23.6,70,48
2026/02/02,20:00:00,23.2,72,49
2026/02/02,20:15:00,22.8,73,50
2026/02/02,20:30:00,22.4,75,50
2026/02/02,20:45:00,22.1,76,51
2026/02/02,21:00:00,21.8,77,52
2026/02/02,21:15:00,21.5,78,52
2026/02/02,21:30:00,21.2,79,53
2026/02/02,21:45:00,20.9,80,53
2026/02/02,22:00:00,20.6,81,54
2026/02/02,22:15:00,20.4,82,54
2026/02/02,22:30:00,20.2,83,55
2026/02/02,22:45:00,20.0,84,55
2026/02/02,23:00:00,19.8,84,56
2026/02/02,23:15:00,19.6,85,56
2026/02/02,23:30:00,19.4,85,57
2026/02/02,23:45:00,19.2,86,57
2026/02/03,00:00:00,19.0,87,58
2026/02/03,00:15:00,18.8,87,58
2026/02/03,00:30:00,18.6,88,59
2026/02/03,00:45:00,18.4,88,59
